text,label
"@PSpermie @AndrejBabis To máte pravdu. Pan Babiš je nejlepší,přes to vlak nejede.",after
"@wasp_lastchance @CNNPrima @AndrejBabis Leni, já vím nedá se to sledovat.....jen jsem ze zvyku přepínal a byl na chviku zvědav  jestli je vše kolem Bureše pořád jen žumpa, nic se nezměnilo.....",before
@CNNPrima @AndrejBabis Ti se už na to třesou žádná úcta k nemocnému. Dělají jako bu už tady nebyl hnus hyjeny.,after
"@Janka63821890 @novakova_lucka @AnnHall95083603 @josefhlavacek @AndrejBabis @alenaschillerov @DostalovaK @KarelHavlicek_ @vojtafilip @KoncernAgrofert Lžete tu jen vy, fakta zásadně popíráte 🤔. Pravda se vám nehodí, tak se snižujete k urážkám, to je od vás opravdu ubohé 🙄",before
"@VincentFiction @AndrejBabis Krásná ukázka voliče SPOLUzapomění nebo té druhé dvojkoalice. Více sprostých slov se nenašlo? Jak se to říká, že vrána k vráně sedá a rovný rovného si hledá a jaký pán takový krám. Takže luxusní ukázka toho co nás čeká. Ono co nás čeká jsme si zkusili 1991-2013 jen jste zapoměli.",after
"@HPrahy Prchalův tým už na tom maká. Nikam neodešli. A velice záleží na protikandidátovi. Schválně si to zkuste představit: Babiš x senátor Fischer, Babiš x Hilšer.. co myslíte? Jak by rozhodl náš “národ”? Fakt zůstavejme bdělí...",after
"@WillCisco4Food @TGM_Projekt @VeronikaBo @AndrejBabis Do úmrtí se počítal každý zemřelý, byť jen s pozitivním testem 28 dní před.

Můžu vědět, proč stejným způsobem neevidujeme úmrtí na očkování, když je to tak přesná metoda?",before
"@JaroslavKmenta @AndrejBabis Jste v Mladé frontě nic nedělala tady to máte :) Já ta vaše ""nic"" fakt rád čtu a tímhle se neuvěřitelně bavím:)",before
@Roman_972 @AndrejBabis @SpoluKoalice Hele to není strach. Ale velmi propracovaná kampaň. Profi připravená.,before
"@VojtechBlazek Jestli on nakonec Babiš neměl pravdu, když chtěl řešit místo covidu “Zahradnickej zákon”…🙂",before
"@MisaPopelky @AndrejBabis Po volbách sestavuje koalici,nebo sis vybrala někoho z těch dementů?😀",before
"@VVetvicka Já mu věřila,vůbec se nebála a nezklamal😊. Okamura standardní, Babiš klasika, Bartoš velmi dobrý, no důležité bude,jak to voliči rozdají",before
"@kolektif1 @P_Fiala @TomasZdechovsky A věříte Babišovi, který byl komunista a spolupracovník StB? Čím ten se ve vašich očích očistil? Skandály ODS nejsou spojeny s Petrem Fialou. Skandály ANO jsou spojeny s Andrejem Babišem (lze to říci i naopak, protože Babiš = ANO). ANO = politická divize Agrofertu.",before
"Černošický městský úřad zjišťuje, zda premiér Babiš nespáchal přestupek neúplným oznámením o majetku, jde o tzv. kauzu Pandora Papers. (iRozhlas)

 ",after
@VladaPsajt @proeurocz @market_a @AndrejBabis Prosím o co nejrychlejší přijetí eura. Proč bychom měli každý den zbytečně vyhazovat desítky milionů Kč?,after
"@krupica @jiridrahos1 bude tam za chvíli Zeman , protože ta jeho sebranka. Ovčáček Mynář a Nejedlí spolu s babišem zlikvidují jediný babiš ví proč tak rychle musel vystřelit z lán tíží ho svědomí, že je teď zalezlej jako  krysa",after
"@AndrejBabis byl na závěr tak slabej, že se bavil i Foldyna.",before
"@SpadlzMarsu @NEOVLIVNICZ Upřímně , co si Babiš dělá s penězi které si vydělá mi je fuk, ale co mě vadí jsou dotace, pobídky , daňové úlevy pro milionáře, miliardáře to je podhoubí pro korupční jednání. Proč by daňový poplatníci v ČR a celé EU měli přispívat bohatým firmám ?",before
"@maestrosill @AndrejBabis Nám tam migrují slimáci z vedlejšího pozemku 😠, ale to už v létě, za to Piráti nejspíš nemůžou.",after
@piratzbrna @maestrosill @AndrejBabis Hlavně když není odkud brát...,after
"@Kelerub2 @CaseyRy21165940 @AndrejBabis Že sem si nevšiml těch výhod pro očkované vůči těm neočkovaným. Naslibovali toho hodně, ale nakonec nic z toho :-)). Ups.",after
@F4FutureCZ @AndrejBabis @p_doubravsky ...a dobře udělali.,before
"@AndrejBabis pane Babiš, to, že si lístek na Barcelonu u nás většina lidí nemůže dovolit, je vizitka Vaší vlády. To jste řekl hezky.",after
"@CNNPrima @AndrejBabis @tomio_cz Stejně to @AndrejBabis vyhraje 🤷‍♀️ Ale kdo s nimi půjde do spolku, uvidime....snad né čerěšně 🍒 🤦🏼‍♀️",before
@AndrejBabis Nechte to na novou vládu. Oni si poradí. Vy patříte do podobné party),after
"@Pa3kPraha @AndrejBabis @prchal @kalousekm Naučte se pořádně psát, kdo ty nesmysly má po vás číst. Končím!!!! S blbci nekomunikuji!",before
"@krystofstupka Takže potrati, fobisti a antidarwini. Má to dobrý náběh stvořit ještě něco horšího než je Babiš.",after
"@Alena31039299 @alenaschillerov @AndrejBabis Jenže bude problém s EU. Adresna dávka, není problém automaticky přiřadit k jiné dávce, k důchodu...",after
"@AndrejBabis Francouzský a americký soud posoudí ... nech být a vyčkej. Tam nesedí tví oddaní zmrdi, to se trochu víc zapotíš, estébáku.",after
@MemesZippy @AndrejBabis Vrána k vráně sedá.....,after
"@CNNPrima @AndrejBabis @tomio_cz Omluvte je. Na Primě jim dokola ukazovali tu tupou reportáž s bláznem na kole s tyčkou tak dlouho, až z toho prostě zblbli.",before
"@Ta_Ta_Tana @Telicka @AndrejBabis Protože není svým pánem, Agrofert je pračka na peníze pro jiné, slouží skutečným majitelům.
Po té, co předvedl při řízení státu musí být každému jasné, že Ag. řídil někdo jiný, že ty vize měl někdo jiný, on je jen slabý odvar mafiána Mrázka. Ten byl mnohem vyšší liga.",before
"@AndrejBabis @alenaschillerov Kamera sleduje okno, ze kterého náhodou vyleze Babis. Je perfektně slyšet, jako kdyby mluvil přímo na mikrofon a to i ve chvíli, kdy je ještě v místnosti. V te druhé části už ho mikrofon zabírá jen prostorove a skoro to zaniká. Zvláštní..",after
"To máme ale premiéra! Lže jak když ...
@AndrejBabis otevře hubu (to je lidově ústa). ",before
"@PatrikNacher @AndrejBabis Koukám, co máte komentů. Vy asi budete v kolektivu oblíben. Nezapomeňte si vzít knihu jiného autora, vypadá to, že se budete dost nudit.",before
"Řezníček je bohužel hodně slabý, bojí se asi @AndrejBabis , jinak bohužel jsou slabí všichni tam, proč se nepustí do Slováka, proč kandiduje v Ústeckém kraji a ne na Slovensku? Atd atd",before
"Už se těším, co vypukne,az pan Babiš vyhraje volby🤣🤣",before
Babiš skáče do řeči jak malé děcko fakt,before
"@PavelNovotnak @AndrejBabis Říká někdo,kdo žije z našich daní a je v zlodějské ODS.",before
"@W00dbin @prostekitsune @albanec616 Když oslabí proruský vliv, co tu šíří hrad, babiš a komouši, tak oslabí značně i to dezinfo. Mě osobně začali tak trošku srát tím, že se snažili pořád dělat ""něco"" ale reálně jen křičeli hesla. Jestli budou příště dělat stejnou kampaň, budu kroužkovat taky...",after
". @AndrejBabis „Určitě euro nechceme. V roce 2009 jsem chtěl coby podnikatel. Jako politik jsem byl na těch summitech, a tam fakt nechci patřit. Rakušan de facto říká, že chce euro, fixace kurzu je právě to nejhorší.“",before
"@AndrejBabis Pane premiére věříme Vám a volíme Vás, výrony frustrovaných havloidů nikdo nečte a nikoho nezajímají a nic nezmění.",before
"@ondratej No to my víme Andreji @AndrejBabis , že jsi hlasem komunistů… to nemusíš hlásit!!",after
"@strakovka @AndrejBabis to není předseda vlády!!!! to je sprostý estébácký ofšórník!!! 🤪🤪 těším se, až ho zavřou!!!",before
@IgorHAdamovic @KoncernAgrofert @AndrejBabis Tak to už by i pan Šaroch mohl konečně rozhodnout...,after
"@AndrejBabis Já bych se s tebou přel, ale už jsi mi tak nějak u prdele, @prchal-e. 
Ale je pravda, oproti tvé pozitivní  kampani „tohle fakt nechci” bylo s #PandoraPapers alespoň vidět co Bureš chce - offšóry, mlžení, lži, házení viny na druhé, nepřehledné majetkové transakce…",after
"Koaliční kámoši, forever... ",before
"@JardaEfko @AndrejBabis Konwčně zábava, když se ti viníci konečně na debatu se sedkilhářem připraví q umí mu jo věcně chrstnout do gzichtu....bohužel to vliv na volební výsledek bude mít žádný....protože jsme holt jednoduší závistiví maloměšťáci.....",before
"@PatrikNacher @AndrejBabis Dva budou za ANO, máte šanci Patriku. A to i šanci ty posty neobsadit nebo se vzdát peněz za ně, když je to tak fuj. Za mne je podstatnější, co předvedou. Koneckonců statečných i trpaslíků bylo sedm. 🤷‍♂️",after
@Posledniskaut Takže ten Babiš měl vlastně pravdu. Bude líp...,after
"Je kouzelné sledovat, jak Babiš umí jenom lhát o Bartošovi, a čím víc si vymýšlí, fabuluje a vzteká se, tím víc mu ty procenta fanoušků klesají a přibývají Rakušanovi.",before
"@JosefPe71097279 @AndrejBabis Já se nedívám, vždyť jsem napsal že mne odpuzuje ten název. Neumíš číst?",after
"@TomasZdechovsky @P_Fiala Takže... Babiš už může i za COVID, pane TOP CREDITe?",after
@adamvojtechano @AndrejBabis @MEDIANCZ @iROZHLAScz Tak na zapal plic umírá vice děti nez na C19. Co s tim? Taky jim něco jabneme?,after
"@jietienming @RoSantman Babis ma sanci uplne v pohode. Protože ve druhem kole staci mít víc nez protikandidát, který muže byt jeste horší.",before
@jihocech2 @AndrejBabis Dvojka byla u mě dycky dobrá známka.,before
@HanaLaskova @Janes555 Že je AB i MZ zmetek s Vámi souhlasím. Mám ale obrovskou obavu že na rozdíl  od těch  které by jste tam ráda viděla je Babiš  jeden z mála který ví že když  chce krást musí ten stát aspoň nějak fungovat. Ti Vaší chtějí stát úplně zničit v představě nové stavby na zelené  louce.,after
"Babiš se s těma šmejdama už konečně přestal ""patlat"". 👍

VIDEO: Babiš s Bartošem se do sebe pustili, v debatě Deníku padla silná slova ",before
"@TomasZdechovsky @AndrejBabis Až Bureš natáhne bačkory,tak v závěti bude, že za to mohl Kalousek.",before
"@GuyMontag1957 @SyselMirek @_A_d_e_l_k_a_ MPSV chtěl Babiš, teď se o něj přetahuje Topka s Piráty, hospodaří s největším rozpočtem a rozhodování má přímý a zřetelný vliv na lidi. 

Jako je hezký, že se naučíte nějaký cizí pojem, ale před poučováním byste mohl alespoň mírně zauvažovat. PS: Nemyslím to zle.",after
@AndrejBabis @CNNPrima Jednoznačně v cele. ,before
"@RadekHruka1 @AndrejBabis A vám nevadí, že vás Andy ojebává?",after
@F4FutureCZ @AndrejBabis @p_doubravsky Velmi slušná odpověď premiéra.,before
"@AndrejBabis @uvn_praha @ZdravkoOnline Ty vole, ty seš chcípák, ručičky jak školák.",after
"@R_Bartonicek Experti se shodli, že Babiš ve Francii daně zaplatil, říká investigativní novinářka Holcová",before
"@Rudolf1890 @IVI_bears @TomasZdechovsky @AndrejBabis A lze předpokládat, že to nepodepisoval u stolu, vsedě.",after
"Premiér Andrej Babiš se chce odvolat proti pokutě 250 tisíc korun, kterou dostal za porušení zákona o střetu zájmů. Případ tak dostane na stůl středočeský krajský úřad.

",before
"@rbinmul @AndrejBabis Tak jestli vám je jedno, kde vzal 400 mega v době, kdy takovou částku mít neměl a proč ji prohnal způsoby, kterými se typicky perou peníze, vaše věc.
My ostatní chceme slušného premiéra bez skandálů, který minimálně nedělá ostudu v zahraničí.",before
"@ODScz @P_Fiala Hele všimli jste si, že má Babiš tik?
Možná proto si k tomu pořídil i Tok.",before
"@_A_d_e_l_k_a_ A, ale to se nestane. I kdyby demoblok vyhral, Babis pak bude 'Sbal prachy a vypadni'.",before
"@KarelKrl10 @JZdesena @AndrejBabis ANO prohrálo, ANO prohrálo, ANO prohrálo, jsem rád. 
A Zděšena je zděšená. A za to jsem také rád.",after
"@skopkovic @JarSvoboda @AndrejBabis Ten samozřejmě nemyslím, bude prezidentem 👍😊",after
@PetrPtacek3 @AndrejBabis To dělá.,before
"@AndrejBabis @Frekvence1 Měla bych dotaz. Budete žalovat oposebranku? Já jen, že by bylo vtipné mít půlku vlády trestně stíhanou:-)))))",after
@LoudaPavel @DanRisingUp @AndrejBabis @avucic Loudo chystej místo pro bubáky.,after
"@PiratIvanBartos @Vit_Rakusan Ivane bohužel jste byl vybrán jako cíl desinformační kampaně, která vás bohužel diskreditovala a musel jste se celou dobu jen bránit a vykrývat údery. Je to nemilé, ale váš úkol jste splnil skvěle, díky vám Babiš zmizí a budete mít možnost napravit si pověst ve sněmovně, děkuju.",after
"Koukám, že ty vnějši vlivy ovlivňují jenom Polsko, Maďarsko a ČR… 🤔 #piskejkonec @AndrejBabis @aIenaschilIerov ",before
"@libor_machal @StandaShow @AndrejBabis @JaroslavKmenta Mně teda ne, čekal jsem uvolněný rozhovor, kde nechá premiéra volně mluvit, ale pokládal dobré otázky. Kolikrát řekl, že to tak podle něj není. Viz. migrace.",before
"@alenaschillerov @AndrejBabis @OECD To ti dělal Andy? Ten je na ty grafy taky nemocnej. 
Už máš sbaleno?",after
"@AndrejBabis Předsedo, nevíte kdo o prázdninách zrušil ten návrh, že by se přestalo testovat zdarma?",after
"@FilipHorky @LP30512449 Píšete to naprosto přesně a myslím, že to ví i spousta politiků, kteří tvrdí jak budou obhajovat spalovací motor apod. populistické řeči! A v tom blbě kecal Fiala, Babiš, Okamura, jeden pytel…",after
"@AndrejBabis ""Tvrdě pracují pro náš stát a dodržuji české zákony..."" tak snad jsou za to zaplaceni, ne? A dodržovat české zákony je snad samozřejmostí, ne? ... Nebo se pletu?",after
"@TonyPadila1 @PatrikNacher @AndrejBabis Lžou nonstop 32 let, tak nevím jak je chcete dohnat a předehnat... 🤣🤣. Jinak kdybych chtěl číst seznamzprávy nebo šafra (fuj, jen při té myšlence je mi šoufl), přečtu si originál, nevím, k čemu jste vy a vaše stádečko opisovačů... 🍋🍋",after
"@VaclavMuller @novakova_lucka @Janka63821890 @AnnHall95083603 @josefhlavacek @AndrejBabis @alenaschillerov @DostalovaK @KarelHavlicek_ @vojtafilip @KoncernAgrofert Pletete, měl😊. Samozřejmě, že musel, nerozhodoval o tom sám 😊. Spekulace vám jdou 😂🤦",before
"@masinko Řekla bych, že žáček je informovanější než Babiš s Ovčáčkem dohromady. Jak ti si představují CZ republiku...",after
"@BPlzensky @JaroslavKmenta Proto jsem to psal - zájem by na tom měla i KPR, aby se jim tam Babiš nezačal roztahovat, dokud neuklidí.",after
"Po více než čtyřhodinové debatě se lídři zemí EU shodli na společném postupu, jak se vyrovnat s rychle rostoucími cenami energií. Závazné závěry summitu nejprve zablokoval český premiér Babiš, který požadoval regulaci trhu s emisními povolenkami . ",after
@hedgehogM2 @jindrichsidlo Tohle je kotoučák od Akai. @AndrejBabis je proti tomuhle přístroji Fiat Multipla s prasklym těsněním pod hlavou a silnou korozí podvozku,before
"@AndrejBabis @novinkycz Kdo volí Ano, volí komunisty a korupčníky...a to je rozdíl",before
"V Ostravě se neříká: “Babiš skončil, ale co teprve Komunisti, ti jsou úplně pryč!” Po Ostravski se říká: “Babiš v pyči aj Komanči zkurveni!” A to je prostě krásné!",after
"@CT24zive Ing. Babiš @AndrejBabis nejprve seznámil České novináře se stanoviskem se kterým letí do Bruselu a ze kterého nejde ustoupit, a pak v Bruselu odkýval i ty povolenky.",after
"@Punpunak @petrtheczech @PiratskaStrana Souhlas, já to taky srovnávám hlavně v tom stylu a psychologickém efektu na voliče. Je jasný, že Fiala není totéž co Babiš. Nejsou to stejná zla, ale jako zkratka to srovnání tak trochu platí.",after
"@AndrejBabis A to byste se divil agente Bureši, kolik lidí by se s Vámi přelo. Minimálně 2,3 milionu voličů ...",after
@RoSantman @babblebam1 Babiš by jinak dal dohromady vládu s SPD a ostatními stranami (trikolora apod). To by byla většinová vůle lidu (&gt;50% voličů),after
"Koukám tady na 4 roky stará videa, kde Babiš blábolil o digitálním Česku, co “by se mu fakt líbilo”.
Mně se zas líbí, že jsme si nalili čistého vína a ekonomický migrant už jen práškuje své voliče našimi penězi. Digitálně a složenkama.",before
"@AndrejBabis Lživé obvinění? Vždyť ho Bureš sám potvrdil, Prchale. Máš už z drog dost vyjetej mozek.",after
"@ZrzavaR @MartinTumaMT @VrataDostal @ODScz Je třeba poukázat na základní věci. Že Babiš na covidu vydělal, zatímco vy jste zkrachovali. Že Babiš se se ženou procházel po Dubaji a tebe zavřel doma v okresu. Atd. To by fungovalo skvěle.",before
"@matej_hlavaty Je mi to líto, ale obávám se, že to během následujících 4 let nebude. Babiš byl poražen, ale zvítězilo reakcionářství.",after
"@Sima_Ondra @AndrejBabis @PavelNovotnak Já jsem pravičák. To je ten, kdo dokáže ovládnout emoce, ctí rozum, netančí na hrobě oponenta, chová se slušně k lidem opačného názoru. A kdo jste Vy?",after
@PiratskaStrana @AndrejBabis Piráti už toho nechejte jste drzí nevolitelní..!,before
@JZdesena @AndrejBabis Neřekl bych Zděšena! Ale fest kráva - to je to správné slovo.,after
@enkocz V dané situaci by bylo nejlepší žádný slavnostní večer nepořádat. Krátký projev předsedy vlády @AndrejBabis a snad popřání zdraví prezidentovi.,after
"@SlavaUk64357855 @MartinKryl @AndrejBabis @Frekvence1 Přesně. Státní dluhy narostly kvůli lockdownu. Ale možná by to Merkelovy loutky (zejména ""božští"" piráti) vyřešily jinak. Že ne?",after
"@DanielHule @AndrejBabis Sliby se slibujou, ....
Buď budou jeho spolupracovníci dělat binec a on bude ukazovat státnický rozhled -&gt; prez. kamp. Nebo se z toho vyzuje, jako ze slibu, že odejde z politiky.
Je úplně jedno, co říká! Může to znamenat úplně cokoliv, nebo pravý opak.😳😣",after
"Poté, co ho odpoledne před celým národem ponížil a vysmál se mu Mynář, si ho namazal na chleba i Milan Knížák. Pohádka o urputném hovadu a šéfovi, co nikdy neodstúpí dostává vážné trhliny a ukazuje se, že na @AndrejBabis stačí trochu zadupat a ukázat metaforické vulgární gesto. ",after
"@JirkaBrno @K_Sindelar @AndrejBabis 100:100 je příležitost pro SPD či další 5% stranu.

Nebo je to příležitost pro ODS aby si vzpomněla na opoziční smlouvu.

Někdo prostě musí přes palubu.",before
@CNNPrima @AndrejBabis @tomio_cz Zach a spol. se definitivně pomátli 🙈,before
"@DaliborLevicek @honza_provaznik @A_Rychlikova Pokud se jakýkoli komouš dostane k  moci, stane okamžitě bohatým totalitářem, podívejte se jak žijou levicoví vůdci z Jižní Ameriky atd.Protože jinak ani ten nesmyslný systém neudrží. Ideologie je jen cesta k moci a Babiš využívá jakýkoli systém ve kterém zrovna je.",before
"@SuttnerJiri @PatrikNacher @AndrejBabis Je to jeho syn a může ho nechat léčit, kde chce. Nech té fantasmagorie, to nesouvisí!",before
"@SkutecnyM @ZdravkoOnline @AndrejBabis @RomanChlibek @PrimaCOOL @PrimaZOOM @jhamacek @PREZIDENTmluvci @sputnikvaccine Víš, jak se mi představuješ? Jako obézní čtyřicátník s permanentním přístupem na Twitter. A krátíš si čas psaním pochybných příspěvků pod Andrejovy Tweety.",before
"@Petrroll @Anchorman2407 @Roman_972 @AndrejBabis @SpoluKoalice Takže je cesta seru navzájem nenávidět a vyzývat k lynči? Takhle si demokracii fakt nepředstavuji… btw. Stejným úhlem pohledu bych mohl obvinit ze stejného provinění Fialu, Rakušana, Okamuru nebo Volného… i oni mají vinu na tom, že se tu covid tak rozjel… jdem pro klacky?! 🤦‍♂️",before
"@MUDrPrasek @Michael91174887 @MJureka @P_Fiala @market_a @honzabartosek @BauerJan_pt @SpoluKoalice Já nevim, třeba bych na něj nebral ty dotace, když jedním z hlavních bodů programu je, že Babiš bere dotace. Ono by to pak mohlo vypadat jako dost velkej huboser.",before
@strakovka @AndrejBabis Hovno se nechal jak naočkovat jenom kecy a co ta tvoje Monika tu uvidíme kdy jak si nechá pichat to svinstvo,after
@AndrejBabis Furt 100x lepsi nez dalsi 4 roky s tebou a bandou tvych sluzek a sluhu ...,before
"@MartinaRychets1 @Lukas__Valenta @polacekpetr_st @AndrejBabis @CRozhlas @CzechTV Je to řadový premiér, taky...",after
"Jasně, Babiš STBák, co si nakradl přehluší vše, ale je skvělý, že v ČR někdo zabývá naprosto absurdním nákupem raket bez výběrového řížení za 13,7 miliard, navíc od apartheidního režimu, který masivně porušuje lidská práva",before
"@JaroslavKmenta Proč jste tak zlý?? Pan Babiš bude v konstruktivní opozici, on si to vše ohlídá, nemějte péči!!!",after
"@petrrossan Takhle @AndrejBabis je kriminálník, Zeman je velezrádce obklopený mafií. Takže, řekněme pokud bude @PolicieCZ konečně konat a obě party skončí ve vazbě je hotovo. Takže tlačme na ty, které platíme z daní. A konec keců.",after
"@adamvojtechano Jak Babiš zaveli si loutka v programu si nic, lžete a hlat buďte ,mrkal si okem nejisté debile řekni raději pravdu idiote vždyť to národ pozná . jaký si článek v procesů",before
"@TomasPloc @chmelamar @AndrejBabis @vondraczech Německé přísloví ….
Pusťte si to …😂
Ty blbci že senátu  ani neumí německy , aby pochopili , že Zemanovi to myslí a ještě překvapí…😂😂",after
"@CapLibor Každý to vidí jinak, mě ale víc bavil Fiala na té Primě, kde svým klidem a rozvážností Babiše drtil. Bylo v tom i víc emocí, mečící Babiš mu seděl IMHO víc. A na konec to završil staromarxistou.",before
@RadoslavChmela @ArmadaCR @AndrejBabis proč by to nemohl někdo sdílet? Armáda nezávislá? Muhehe...,before
"@Tomas20781688 @AndrejBabis Mě je u prdele, čím se bavíš. Kolik ti Bureš platí, šmejde?",before
"Zase Babiš lhal, když říkal před sněmovními volbami, že kandiduje naposledy. Prostě on ve lhaní nikdy nezklame. ",after
"Zajímavé, že Zeman pověřil Babiše sestavením vlády, ale jediný kdo to tvrdí, je Babiš.",after
"@JakubPatocka @F4FutureCZ @AndrejBabis Vidím Fr.forFUTURE v 50. letech: košilka modrá, srdce však RUDÉ. Mao-Ce-Tung v 60.l. za čínské kulturní revoluce i Pol Pot během své hůzovlády v Kambodži se nejvíce opírali o zfanatizovanou levicovou mládež. Panno Maria Bohorodičko, chrań nás před nimi nebo rozjedou opět GULAG!",before
@strakovka @AndrejBabis Jenom 50 policistů? Očividně podceňujete situaci na té hranici.,before
"Myslím, že vrcholný číslo přijde tak někdy ve čtvrtek večer.
Babis avizuje na pátek Čaute speciál, kde řekne pravdu.
Ve třetí minutě speciálu  prohlásí, že jen on je pravý Babis a tamto je fake. 
Koblihy mu postaví mohylu.",before
@OMGzine @AndrejBabis A to ještě pomalu jeho vlastními slovy 😅,after
"Mynář, Vondráček, Babiš... je na čase, aby Zemana navštívil někdo, komu se dá věřit. @Vystrcil_Milos @P_Fiala ... anebo konkrétní vyjádření ošetřujícího lékaře. Do té doby pro mě mají prohlášení tohohle kočovného cirkusu nulovou relevanci. #Zeman",after
@nerudovad Celou dobu Zeman poškozoval zájmy ČR. Celou dobu se vědělo že sebranka okolo Zemana je XINDL. Celou dobu na to poslanci srali ( hlavně vychcánci a řiťolezové z ANO). V tomto případě odpovědnost nese BABIŠ a jeho banda řiťolezů v parlamentu !!!!!!!!!!!!!,after
"@LudekStanek Pojďme se společně pomodlit: drahý Bože, dej, ať neproleze do sněmovny tahle paní, socani, ani komouši. Ať tam Babiš zůstane jak kůl a už nesloží žádnou šílenou vládu. Amen.",before
"@Telicka @AndrejBabis ty nesvéprávný onuce udělal ze všech, co mu sloužili ..",after
"@novakova_lucka @AndrejBabis A viděla jste povolební projev? 
Ještě vyšší level. 🙄",after
"@vratecky @PatrikNacher @AndrejBabis Josefe, mel byste byt vdecny za lidi jako je Nacher at jsou v jakekoliv strane. Boj proti exekutorum a smejdum nikdy nemel takove grady jako ma diky nemu. Takze si placejte co chcete.",before
"@MisaPopelky @PulkaKone Me by zajimalo, jestli o tom po dnesni debate zacali uvazovat.
Podle meho nazoru je to na posledni chvili, Babis by to vyuzil ve svuj prospech a navic uz neni tolik prostoru, jako byl ten dnesni, kde by mohl Rakusan takto individualne zazarit.

Ale uvidime :))",before
"@MedvedMisa @Telicka @AndrejBabis A tady to smazat nedokáží.
Aspoň doufám.",before
"@ZapletalRadek 2014 sice tendr zrušil ČEZ a MPO šéfovala ČSSD, ale může za to Babiš, to dá rozum :-)
#paranoia

""Hejt"" na Fialu je prostý odhad jeho manažerských schopností.",after
Babiš si zvykat musí? ,after
"@market_a @AndrejBabis A v češtině bych doporučil skloňování slov jako vězení, celá, mukl a další výrazy 
(Myslím pro Andyho, ne vás)",before
@Rozumbrada5 @P_Fiala A kdo mezi lidi populisticky vysypal ranec ničím nekrytých peněz? Babiš. Tak se tu neponižujte svou elementární neznalostí.,before
"Já bych jim tu sedmdesátdvojku vypálila do čela... teď zase Vildumeztová v UdK mele 72, 72...navíc jen tupě opakuje, co před ní řekl Vondráček a Babiš 🙄...",after
"@BChrudos @ceskova_jana Nikdo lepší než Babiš tady není. Ale byl bych raději, kdyby byl příštím premiérem a až potom prezidentem.",after
"@AndrejBabis Ty už o ničem nerozhoduj, posral jsi to tady víc než dost",after
"Indicií k tomu, že Andrej Babiš (ANO) bude chtít usilovat o funkci prezidenta, je prý celá řada. „Za stávajících okolností nemůže jen tak jednoduše odejít z politiky. V sázce má poměrně hodně,“ míní politolog Tomáš Lebeda. #InterviewPlus ",after
"Když před několika lety vstoupil pan Babiš do politiky tak ještě nikdo netušil jak bude bojovat s korupcí.
Holt to dokázal.
Ukázal nám to sám na sobě.

Exemplární příklad. ",after
"@PiratskaStrana @babis Zase žvaníš nesmysly. Orbán vyhrál ve své zemi
volby.! A ty si nedovoluj kritizovat prezidenta
cizího státu.! Ubožáku. !!!",before
@JardaEfko @AndrejBabis Ale něco se mu při tom rozdávání zadrřelo za nehet..,after
"Vždy keď má slovo Bartoš, tak Babiš pripomína takého toho bobblehead psíka na palubovke, jak kýve hlavou. Až do roztrhání těla.",before
"Takže znovu, kdo bude volit trestně stihaného  a mentálně zaostaleho  zmrda @AndrejBabis  je a bude čurák.  Kdo to nevidi je slepý  .   O víkendu posleme tohoto kokota do píči.!",before
"Já teda akorát nechápu,proč, když Zeman vesele píše, maká, láduje se a laškuje s Vondráčkem, už dávno nepověřil ze své kanceláře na ARO toho Babiše? 
To skoro vypadá,jako by ho pověřit nechtěl. A taková to byla láska.
Nebo nemá Babiš nikoho, kdo by to pověření za Zemana podepsal?",after
"@MPrehnil @ondraprochazka @AndrejBabis Ty jsi strašný primitiv, s tebou ani nebudu ztrácet čas. Tolik kokotin v pár větách, klobouček.

Pěkný večer.",before
"Bohumil Pečinka naprosto přesně popisuje i můj pocit popsaný výše. Babiš má na sobě tolik terčů a nikdo to není schopen z metru trefit. Ani Fiala, ani Rakušan - ti pálí jen slepýma do vzduchu. Nějakou ránu to udělá, ale to je tak všechno. Nebyli připraveni? Nemají na to? ",before
"@Telicka @AndrejBabis Teda nevím,asi neumím moc počítat, ale když náš Velemocný Andys @AndrejBabis nakoupil v offshore podíly,kde vzal tedy na nákup těch korunových dluhopisů? Už tenkrát mi to přišlo docela divné, ale teď to fakt nechápu! OK, věřil jsem (skoro), že jedl jen chleba, ale tohle nevychází",before
"@Sima_Ondra @ODScz @P_Fiala @Vit_Rakusan @jhamacek @AndrejBabis Jo Jo, nasadit Rakušana byl od PorStanu dobrý nápad….byl fakt dobrý.",before
@ondraprochazka @AndrejBabis Nedělej ze sebe veřejně debila!,before
"Babiš, volby a Zeman v nemocnici  | 12. 10. 2021 | Britské listy ",after
@Alfred_Eckhardt @Stanleby @NEOVLIVNICZ @AndrejBabis To jo. To je vidět jak je ten rozpočet krásně vyvážený. Nic než astronomické dluhy a inflační spirála jak hovado.,before
"ok Babiš je pryč, ale stejně mám pocit, že za pár let končíme",after
@BrecaPetr @AndrejBabis Trestní stíhání z Německa?,after
"@AllyVinsova @mskalick @Radiozurnal1 @foitt2 uvědomujete si, že stále je ve vládě Babiš a ta vaše opozice ještě u moci není?",after
@StandaShow @AndrejBabis Proč ten jeho úžasný detektivní Agrofert tým ani za 8 let nic nenašel na Mirka Kalouska.,before
"@mrdape74 @MJureka @AndrejBabis Jurečka není katolík, jen si na něj hraje. Správný katolík by neměl lhát, krást a honit děvky.😉",before
